event_id,template_id,customer_id,channel,message,order_id,account_tier,created_at,sla_due_at,intent,sentiment,priority,expected_policy,expected_action,reviewed_by
evt_00104,delivery_issue:03,cust_0442,social,"Hi, Quick question - courier marked the annual subscription as attempted but nobody came.",ord_77626,free,2026-04-29T23:50:00+00:00,2026-05-01T14:50:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00105,refund_request:09,cust_0629,email,"I am returning the annual subscription, what happens with the payment. At this point I have run out of patience. Please let me know.",ord_84535,standard,2026-05-01T04:37:00+00:00,2026-05-01T12:37:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00106,delivery_issue:02,cust_0467,chat,"Hello, the standing desk was meant to arrive on Tuesday and it is still not here. Thanks. Appreciate it.",ord_66179,free,2026-04-20T02:56:00+00:00,2026-04-22T07:56:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00107,tracking_request:00,cust_0589,email,"Hello, where is my the kitchen scale right now. Really appreciate the quick responses previously.",ord_86323,standard,2026-05-03T11:32:00+00:00,2026-05-05T18:32:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00108,tracking_request:08,cust_0706,chat,"Hey - when is the blue headphones scheduled to arrive, and I am not happy about how long it has taken. Please let me know.",ord_27361,standard,2026-04-28T05:01:00+00:00,2026-05-01T00:01:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00109,tracking_request:02,cust_0460,social,"Hi there, what is the current location of the parcel with order 40917. Thanks.",ord_31093,enterprise,2026-04-23T00:08:00+00:00,2026-04-25T04:08:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00110,tracking_request:13,cust_0508,phone,"Hi, Honestly, looking for an update on where my monthly plan has got to. I expected better than this. Thanks.",ord_49805,free,2026-04-18T01:47:00+00:00,2026-04-19T20:47:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00111,complaint:13,cust_0412,social,"Hello, Honestly, I have lost confidence in how you handle things like the replacement charger. I expected better than this.",ord_33847,enterprise,2026-04-07T19:49:00+00:00,2026-04-08T02:49:00+00:00,complaint,negative,high,escalate,create_ticket,synthetic_generator
evt_00112,tracking_request:02,cust_0477,email,"Hey - Hi there, what is teh current location of the parcel with oder 88214. Please let me know.",ord_17406,standard,2026-04-20T11:38:00+00:00,2026-04-23T04:38:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00113,complaint:03,cust_0394,email,"Hello, Honestly, nobody in your team seems to take the kitchen scale seriously. I expected better than this. Thanks.",ord_70218,free,2026-04-30T12:53:00+00:00,2026-05-01T07:53:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00114,general_question:12,cust_0791,chat,"are spare parts available for teh blue headphones, whenever you get a chance. Appreciate it.",ord_95303,standard,2026-04-27T04:05:00+00:00,2026-04-28T19:05:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00115,refund_request:02,cust_0542,phone,"Hi, can you send this order 40917 back and return the payment. Your team has been great so far, thank you.",ord_81681,standard,2026-04-15T12:57:00+00:00,2026-04-15T22:57:00+00:00,refund_request,positive,normal,refund_review,refund_review,synthetic_generator
evt_00116,tracking_request:02,cust_0072,email,"Hi, Hi there, what is the current location of the parcel with the annual subscription. Appreciate it.",ord_11509,free,2026-04-22T14:03:00+00:00,2026-04-23T09:03:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00117,complaint:13,cust_0126,chat,"Hey - Honestly, I have lost confidence in how you handle things like the wireless keyboard. I expected better than this. Regards.",ord_38325,free,2026-04-26T10:12:00+00:00,2026-04-27T16:12:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00118,tracking_request:06,cust_0541,chat,"could you tell me which stage the running shoes is at. No rush at all, you have been helpful. Thanks.",ord_61248,standard,2026-04-25T00:21:00+00:00,2026-04-27T03:21:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00119,delivery_issue:10,cust_0152,email,"the tracking for the annual subscription has not moved in five days, and I am not happy about how long it has taken.",ord_10520,free,2026-04-09T23:19:00+00:00,2026-04-12T22:19:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00120,delivery_issue:02,cust_0296,phone,teh replacement charger was meant to arrive on Tuesday and it is still not here. I have had to chase this repeatedly.,ord_71227,standard,2026-04-16T04:32:00+00:00,2026-04-17T16:32:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00121,complaint:07,cust_0877,email,"Hello, I have been passed between four agents about the annual subscription. At this point I have run out of patience. Appreciate it.",ord_38433,enterprise,2026-04-21T17:44:00+00:00,2026-04-23T06:44:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00122,refund_request:12,cust_0014,chat,"Hello, I want to send the wireless keyboard back for a credit to my account. I have had to chase this repeatedly. Regards.",ord_59739,enterprise,2026-05-04T02:30:00+00:00,2026-05-06T23:30:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00123,delivery_issue:06,cust_0386,social,Quick question - the the standing desk order missed its promised window. Thanks.,ord_90947,standard,2026-04-24T19:22:00+00:00,2026-04-27T01:22:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00124,tracking_request:03,cust_0843,email,"Hi, any news on when order 88214 will get here. Please let me know.",ord_43870,standard,2026-04-30T17:10:00+00:00,2026-05-02T09:10:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00125,general_question:02,cust_0622,chat,Hey - This is disappointing - can I change the delivery address for the annual subscription. Appreciate it.,ord_23938,enterprise,2026-04-23T20:04:00+00:00,2026-04-23T21:04:00+00:00,general_question,negative,high,escalate,create_ticket,synthetic_generator
evt_00126,ambiguous:03,cust_0679,chat,still waiting on the replacement charger and still nobody has explained why. I have had to chase this repeatedly. Appreciate it.,ord_80992,free,2026-04-22T17:30:00+00:00,2026-04-23T02:30:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00127,complaint:00,cust_0209,phone,"Hi, This is disappointing - this is the third time I have written about the standing desk and nobody replies.",ord_77086,enterprise,2026-04-11T19:04:00+00:00,2026-04-13T21:04:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00128,ambiguous:00,cust_0860,social,"Hello, the blue headphones has not arrived and I am starting to want my money back. Thanks. Please let me know.",ord_51356,free,2026-04-26T14:42:00+00:00,2026-04-28T17:42:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00129,tracking_request:04,cust_0607,phone,"please share the shipment progress for the wireless keyboard, whenever you get a chance. Thanks.",ord_60549,enterprise,2026-04-06T12:56:00+00:00,2026-04-06T13:56:00+00:00,tracking_request,neutral,high,send_tracking_update,send_tracking_update,synthetic_generator
evt_00130,delivery_issue:12,cust_0554,chat,"Hi, This is disappointing - teh estimated date for the annual subscription has passed with no update. Appreciate it.",ord_15800,enterprise,2026-04-08T22:35:00+00:00,2026-04-11T19:35:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_00131,refund_request:02,cust_0266,phone,Quick question - can you send this the kitchen scale back and return the payment.,ord_15310,free,2026-05-04T14:57:00+00:00,2026-05-07T08:57:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00132,ambiguous:06,cust_0144,phone,"Hello, Hello, I have given up waiting for the standing desk, just close it out for me. Thanks. Regards.",ord_54750,free,2026-05-02T11:46:00+00:00,2026-05-03T06:46:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00133,refund_request:02,cust_0202,chat,"Hi, can you send this the blue headphones back and return the payment. At this point I have run out of patience. Appreciate it.",ord_93040,standard,2026-04-21T11:30:00+00:00,2026-04-24T00:30:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_00134,delivery_issue:01,cust_0604,email,"Hey - the parcel with the blue headphones is running behind schedule, whenever you get a chance. Appreciate it.",ord_52800,standard,2026-04-19T11:08:00+00:00,2026-04-21T20:08:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00135,ambiguous:07,cust_0608,phone,"Hi, the courier says delivered but the standing desk is not here. Please advise.",ord_61811,standard,2026-05-01T16:12:00+00:00,2026-05-02T17:12:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00136,ambiguous:02,cust_0825,phone,"Honestly, no idea where the standing desk is, can someone actually look into this. I expected better than this. Appreciate it.",ord_58305,standard,2026-04-09T19:03:00+00:00,2026-04-12T01:03:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00137,tracking_request:13,cust_0776,social,"Hello, looking for an update on where the running shoes has got to. Please advise. Thanks.",ord_66354,free,2026-04-15T12:59:00+00:00,2026-04-15T18:59:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00138,ambiguous:03,cust_0097,social,"Hey - Honestly, still waiting on order 88214 and still nobody has explained why. I expected better than this. Regards.",ord_83408,free,2026-04-28T06:41:00+00:00,2026-04-28T14:41:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00139,tracking_request:03,cust_0306,chat,"Hello, Thanks for the help earlier - any news on when order 88214 will get here.",ord_13641,free,2026-04-14T21:58:00+00:00,2026-04-16T20:58:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00140,ambiguous:00,cust_0563,chat,"Hi, my monthly plan has not arrived and I am starting to want my money back, whenever you get a chance. Regards.",ord_64134,free,2026-04-22T11:21:00+00:00,2026-04-24T14:21:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00141,complaint:04,cust_0217,email,"Hi, the handling of the annual subscription has been unacceptable. This has been a frustrating experience. Please let me know.",ord_64260,free,2026-04-25T16:05:00+00:00,2026-04-26T19:05:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00142,general_question:11,cust_0214,phone,"Hello, Hello, do I need an account to buy the wireless keyboard. Thanks. Regards.",ord_72041,free,2026-04-28T07:17:00+00:00,2026-04-29T13:17:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_00143,complaint:07,cust_0445,phone,"Hi, I have been passed between four agents about the kitchen scale. At this point I have run out of patience. Thanks.",ord_99413,standard,2026-04-23T17:12:00+00:00,2026-04-25T20:12:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00144,complaint:13,cust_0645,social,"I have lost confidence in how you handle things like the blue headphones, which is really not good enough.",ord_94518,enterprise,2026-04-24T05:33:00+00:00,2026-04-25T00:33:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_00145,delivery_issue:09,cust_0256,email,"Hello, Hello, delivery of the wireless keyboard keeps getting rescheduled. Thanks. Thanks.",ord_68924,free,2026-04-15T17:52:00+00:00,2026-04-17T18:52:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_00146,refund_request:00,cust_0774,phone,"Hi, I would like my money back for the annual subscription, whenever you get a chance. Regards.",ord_66442,standard,2026-04-25T20:20:00+00:00,2026-04-26T16:20:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_00147,tracking_request:06,cust_0126,email,"Hey - Honestly, could you tell me which stage the standing desk is at. I expected better than this. Regards.",ord_28657,free,2026-04-29T08:20:00+00:00,2026-04-30T15:20:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00148,tracking_request:02,cust_0125,phone,"what is the current location of the parcel with the standing desk, whenever you get a chance.",ord_42434,enterprise,2026-04-09T04:51:00+00:00,2026-04-10T07:51:00+00:00,tracking_request,positive,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_00149,ambiguous:07,cust_0279,email,"Good morning, the courier says delivered but my monthly plan is not here. Please advise. Regards.",ord_94685,enterprise,2026-04-07T16:28:00+00:00,2026-04-09T11:28:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
